WorkOrder,ModelName,LineName,SectionName,GroupName,StationName,TesterId,FixtureId,CarrierId,CarrierSide,TimeStamp,TestResult,SequenceNumber,Title,FileName,
BUNC1B348203#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1419,0,4/24/2026 12:43,PASS,0,N/A,N/A
BUNC1B348205#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1408,0,4/24/2026 12:43,PASS,0,N/A,N/A
BUNC1B348218#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1228,0,4/24/2026 12:45,PASS,0,N/A,N/A
BUNC1B348219#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1423,0,4/24/2026 12:47,PASS,0,N/A,N/A
BUNC1B348218#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1228,0,4/24/2026 12:51,PASS,0,N/A,N/A
BUNC1B348219#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1228,0,4/24/2026 12:55,PASS,0,N/A,N/A
BUNC1B348216#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1215,0,4/24/2026 12:56,PASS,0,N/A,N/A
BUNC1B348215#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1215,0,4/24/2026 13:00,PASS,0,N/A,N/A
1085033-04 2615070283701085033-04 261607011174,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1106,0,4/24/2026 13:03,PASS,0,N/A,N/A
1085033-04 2617070056111085033-04 261707005692,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1362,0,4/24/2026 13:04,PASS,0,N/A,N/A
BUNC1B348220#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1070,0,4/24/2026 13:05,PASS,0,N/A,N/A
1085033-04 261707005678,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1056,0,4/24/2026 13:06,PASS,0,N/A,N/A
1085033-04 261707005616,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1371,0,4/24/2026 13:07,PASS,0,N/A,N/A
1085033-04 2616070262791085033-04 261607000729,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1409,0,4/24/2026 13:07,PASS,0,N/A,N/A
1085033-04 261707005677,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1333,0,4/24/2026 13:07,PASS,0,N/A,N/A
1085033-04 261707005737,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1241,0,4/24/2026 13:08,PASS,0,N/A,N/A
1085033-04 2616070112631085033-04 261707005718,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1246,0,4/24/2026 13:09,PASS,0,N/A,N/A
BUNC1B348221#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1368,0,4/24/2026 13:09,PASS,0,N/A,N/A
1085033-04 261707005727,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1315,0,4/24/2026 13:10,PASS,0,N/A,N/A
BUNC1B348220#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1070,0,4/24/2026 13:10,PASS,0,N/A,N/A
1085033-04 2617070057221085033-04 261707005724,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1113,0,4/24/2026 13:11,PASS,0,N/A,N/A
BUNC1B348208#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1139,0,4/24/2026 13:14,PASS,0,N/A,N/A
BUNC1B348204#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1149,0,4/24/2026 13:15,PASS,0,N/A,N/A
BUNC1B348221#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1070,0,4/24/2026 13:15,PASS,0,N/A,N/A
BUNC1B348208#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1070,0,4/24/2026 13:19,PASS,0,N/A,N/A
BUNC1B348204#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1149,0,4/24/2026 13:24,PASS,0,N/A,N/A
BUNC1B348222#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1289,0,4/24/2026 13:31,PASS,0,N/A,N/A
BUNC1B348223#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1431,0,4/24/2026 13:34,PASS,0,N/A,N/A
BUNC1B348222#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1289,0,4/24/2026 13:36,PASS,0,N/A,N/A
BUNC1B348224#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1381,0,4/24/2026 13:38,PASS,0,N/A,N/A
BUNC1B348225#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1075,0,4/24/2026 13:41,PASS,0,N/A,N/A
BUNC1B348223#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1289,0,4/24/2026 13:41,PASS,0,N/A,N/A
1085033-04 261707005451,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1024,0,4/24/2026 13:44,PASS,0,N/A,N/A
1085033-04 261707005733,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1272,0,4/24/2026 13:44,PASS,0,N/A,N/A
1085033-04 261707005730,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1198,0,4/24/2026 13:45,PASS,0,N/A,N/A
1085033-04 261707005738,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1090,0,4/24/2026 13:45,PASS,0,N/A,N/A
BUNC1B348224#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1289,0,4/24/2026 13:46,PASS,0,N/A,N/A
BUNC1B348226#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1189,0,4/24/2026 13:47,PASS,0,N/A,N/A
1085033-04 261707005606,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1024,0,4/24/2026 13:48,PASS,0,N/A,N/A
BUNC1B348225#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1289,0,4/24/2026 13:50,PASS,0,N/A,N/A
1085033-04 261707005740,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1311,0,4/24/2026 13:53,PASS,0,N/A,N/A
1085033-04 261707005739,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1086,0,4/24/2026 13:54,PASS,0,N/A,N/A
BUNC1B348226#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1289,0,4/24/2026 13:55,PASS,0,N/A,N/A
1085033-04 261707005459,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1402,0,4/24/2026 13:56,PASS,0,N/A,N/A
BUNC1B348229#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1195,0,4/24/2026 13:56,PASS,0,N/A,N/A
BUNC1B348230#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1285,0,4/24/2026 13:59,PASS,0,N/A,N/A
BUNC1B348229#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1195,0,4/24/2026 14:02,PASS,0,N/A,N/A
BUNC1B348231#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1312,0,4/24/2026 14:02,PASS,0,N/A,N/A
1085033-04 2617070056811085033-04 261707005663,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1296,0,4/24/2026 14:02,PASS,0,N/A,N/A
BUNC1B348232#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1390,0,4/24/2026 14:04,PASS,0,N/A,N/A
BUNC1B348230#,3572605118,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA05,ECD16010089-PAT-01,CR_CD01:1285,0,4/24/2026 14:04,PASS,0,N/A,N/A
1085033-04 261707005736,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1328,0,4/24/2026 14:04,PASS,0,N/A,N/A
1085033-04 261707005620,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1020,0,4/24/2026 14:05,PASS,0,N/A,N/A
BUNC1B348233#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1217,0,4/24/2026 14:06,PASS,0,N/A,N/A
1085033-04 261707005742,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1164,0,4/24/2026 14:06,PASS,0,N/A,N/A
BUNC1B348231#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1312,0,4/24/2026 14:07,PASS,0,N/A,N/A
1085033-04 261707005448,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1166,0,4/24/2026 14:08,PASS,0,N/A,N/A
BUNC1B348234#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1393,0,4/24/2026 14:09,PASS,0,N/A,N/A
BUNC1B348235#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1309,0,4/24/2026 14:11,PASS,0,N/A,N/A
BUNC1B348236#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1130,0,4/24/2026 14:12,PASS,0,N/A,N/A
BUNC1B348232#,3572605118,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA05,ECD16010089-PAT-01,CR_CD01:1390,0,4/24/2026 14:12,PASS,0,N/A,N/A
BUNC1B348233#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1217,0,4/24/2026 14:13,PASS,0,N/A,N/A
BUNC1B348234#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1393,0,4/24/2026 14:15,PASS,0,N/A,N/A
BUNC1B348238#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1116,0,4/24/2026 14:15,PASS,0,N/A,N/A
BUNC1B348236#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1130,0,4/24/2026 14:18,PASS,0,N/A,N/A
BUNC1B348237#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1457,0,4/24/2026 14:18,PASS,0,N/A,N/A
BUNC1B348235#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1309,0,4/24/2026 14:19,PASS,0,N/A,N/A
BUNC1B348239#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1461,0,4/24/2026 14:21,PASS,0,N/A,N/A
BUNC1B348240#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1314,0,4/24/2026 14:22,PASS,0,N/A,N/A
BUNC1B348237#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1457,0,4/24/2026 14:24,PASS,0,N/A,N/A
BUNC1B348238#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1309,0,4/24/2026 14:24,PASS,0,N/A,N/A
BUNC1B348241#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1060,0,4/24/2026 14:25,PASS,0,N/A,N/A
1085033-04 2617070056101085033-04 261707005737,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1160,0,4/24/2026 14:27,PASS,0,N/A,N/A
BUNC1B348242#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1351,0,4/24/2026 14:27,PASS,0,N/A,N/A
1085033-04 2617070057191085033-04 261707005677,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1211,0,4/24/2026 14:28,PASS,0,N/A,N/A
1085033-04 2617070056671085033-04 261707005616,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1442,0,4/24/2026 14:28,PASS,0,N/A,N/A
BUNC1B348240#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1457,0,4/24/2026 14:28,PASS,0,N/A,N/A
BUNC1B348239#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1461,0,4/24/2026 14:28,PASS,0,N/A,N/A
BUNC1B348243#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1168,0,4/24/2026 14:29,PASS,0,N/A,N/A
1085033-04 2617070056781085033-04 261707005451,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1056,0,4/24/2026 14:29,PASS,0,N/A,N/A
1085033-04 261707005609,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1301,0,4/24/2026 14:29,PASS,0,N/A,N/A
1085033-04 261707005728,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1320,0,4/24/2026 14:29,PASS,0,N/A,N/A
BUNC1B348244#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1147,0,4/24/2026 14:30,PASS,0,N/A,N/A
1085033-04 2617070057271085033-04 261707005730,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1315,0,4/24/2026 14:30,PASS,0,N/A,N/A
1085033-04 261707005746,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1441,0,4/24/2026 14:31,PASS,0,N/A,N/A
1085033-04 2617070057331085033-04 261707005459,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1272,0,4/24/2026 14:31,PASS,0,N/A,N/A
1085033-04 2617070057381085033-04 261707005739,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1090,0,4/24/2026 14:31,PASS,0,N/A,N/A
1085033-04 2617070056061085033-04 261707005736,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1372,0,4/24/2026 14:32,PASS,0,N/A,N/A
1085033-04 261707005743,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1226,0,4/24/2026 14:33,PASS,0,N/A,N/A
BUNC1B348241#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1060,0,4/24/2026 14:33,PASS,0,N/A,N/A
BUNC1B348242#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1351,0,4/24/2026 14:33,PASS,0,N/A,N/A
1085033-04 261707005710,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1413,0,4/24/2026 14:33,PASS,0,N/A,N/A
1085033-04 261607011090,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1329,0,4/24/2026 14:34,PASS,0,N/A,N/A
1085033-04 2617070057401085033-04 261707005448,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1311,0,4/24/2026 14:34,PASS,0,N/A,N/A
BUNC1B348246#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1394,0,4/24/2026 14:35,PASS,0,N/A,N/A
1085033-04 261707005747,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1300,0,4/24/2026 14:36,PASS,0,N/A,N/A
1085033-04 2617070056201085033-04 261707005746,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1020,0,4/24/2026 14:36,PASS,0,N/A,N/A
1085033-04 261707005750,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1412,0,4/24/2026 14:37,PASS,0,N/A,N/A
1085033-04 261707005711,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1137,0,4/24/2026 14:37,PASS,0,N/A,N/A
1085033-04 261707005749,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1207,0,4/24/2026 14:37,PASS,0,N/A,N/A
1085033-04 261707005729,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1268,0,4/24/2026 14:37,PASS,0,N/A,N/A
BUNC1B348244#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1060,0,4/24/2026 14:37,PASS,0,N/A,N/A
BUNC1B348243#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1351,0,4/24/2026 14:38,PASS,0,N/A,N/A
1085033-04 261707005744,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1039,0,4/24/2026 14:39,PASS,0,N/A,N/A
BUNC1B348247#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1400,0,4/24/2026 14:41,PASS,0,N/A,N/A
1085033-04 261607000507,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1080,0,4/24/2026 14:41,PASS,0,N/A,N/A
BUNC1B348248#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1404,0,4/24/2026 14:41,PASS,0,N/A,N/A
BUNC1B348246#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1060,0,4/24/2026 14:42,PASS,0,N/A,N/A
BUNC1B348249#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1319,0,4/24/2026 14:43,PASS,0,N/A,N/A
BUNC1B348250#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1091,0,4/24/2026 14:45,PASS,0,N/A,N/A
BUNC1B348247#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1400,0,4/24/2026 14:46,PASS,0,N/A,N/A
BUNC1B348248#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1404,0,4/24/2026 14:47,PASS,0,N/A,N/A
BUNC1B348250#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1091,0,4/24/2026 14:51,PASS,0,N/A,N/A
BUNC1B348249#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1404,0,4/24/2026 14:51,PASS,0,N/A,N/A
1085033-04 2617070057501085033-04 261707005710,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1412,0,4/24/2026 14:52,PASS,0,N/A,N/A
1085033-04 2617070057471085033-04 261707005749,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1300,0,4/24/2026 14:54,PASS,0,N/A,N/A
BUNC1B348253#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1201,0,4/24/2026 15:13,PASS,0,N/A,N/A
BUNC1B348252#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1292,0,4/24/2026 15:14,PASS,0,N/A,N/A
BUNC1B348251#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1131,0,4/24/2026 15:15,PASS,0,N/A,N/A
BUNC1B348255#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1250,0,4/24/2026 15:16,PASS,0,N/A,N/A
BUNC1B348254#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1270,0,4/24/2026 15:17,PASS,0,N/A,N/A
BUNC1B348253#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1201,0,4/24/2026 15:18,PASS,0,N/A,N/A
BUNC1B348256#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1336,0,4/24/2026 15:19,PASS,0,N/A,N/A
BUNC1B348251#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1131,0,4/24/2026 15:20,PASS,0,N/A,N/A
1085033-04 2617070057111085033-04 261707005744,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1137,0,4/24/2026 15:22,PASS,0,N/A,N/A
BUNC1B348257#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1067,0,4/24/2026 15:23,PASS,0,N/A,N/A
BUNC1B348252#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1292,0,4/24/2026 15:23,PASS,0,N/A,N/A
